epoch,step,train/loss,train/mu_mse,train/sigma_nll,train/weight_entropy,val/best_component_rmse,val/dominant_component_allocation,val/dominant_component_rmse,val/loss,val/mu_mse,val/sigma_nll,val/weight_entropy
9,1899,2.0600082874298096,0.9894486665725708,1.417133092880249,0.6931471824645996,,,,,,,
9,1999,1.9487833976745605,0.918519914150238,1.3768370151519775,0.6931471824645996,,,,,,,
9,1999,,,,,0.9935314655303955,0.5,1.0022952556610107,2.0806000232696533,1.0018811225891113,1.4252926111221313,0.6931474804878235
10,2099,2.1398422718048096,1.0406088829040527,1.4457895755767822,0.6931124329566956,,,,,,,
10,2199,2.098771572113037,1.0089155435562134,1.436348557472229,0.6929848790168762,,,,,,,
10,2199,,,,,0.9916799068450928,0.507569432258606,0.9983149170875549,2.071312665939331,0.99472576379776,1.4231024980545044,0.6930316090583801
11,2299,2.030160427093506,0.976712703704834,1.4000064134597778,0.693117082118988,,,,,,,
11,2399,2.068232536315918,0.9993670582771301,1.4154185056686401,0.6931062936782837,,,,,,,
11,2399,,,,,0.9756546020507812,0.5031567215919495,0.9948155283927917,2.0356802940368652,0.973940908908844,1.4082977771759033,0.6931166648864746
12,2499,2.0549497604370117,0.975933849811554,1.4255688190460205,0.6931055784225464,,,,,,,
12,2599,1.8684070110321045,0.8721967935562134,1.3427135944366455,0.6930069923400879,,,,,,,
12,2599,,,,,0.9394953846931458,0.5076029300689697,0.9630746841430664,1.9085476398468018,0.907792866230011,1.3472522497177124,0.6929951906204224
13,2699,1.771728754043579,0.8139549493789673,1.3043103218078613,0.6930729150772095,,,,,,,
13,2799,1.6894049644470215,0.774826169013977,1.2611079216003418,0.6930581331253052,,,,,,,
13,2799,,,,,0.8909580707550049,0.5058079361915588,0.942951500415802,1.7698553800582886,0.8195877075195312,1.2967890501022339,0.6930431723594666
14,2899,1.640684962272644,0.7377781271934509,1.2493367195129395,0.6928598880767822,,,,,,,
14,2999,1.6156935691833496,0.7397279739379883,1.22245192527771,0.6929726600646973,,,,,,,
14,2999,,,,,0.8466996550559998,0.5059604048728943,0.9297492504119873,1.617040753364563,0.7397130727767944,1.223848819732666,0.6930423378944397
15,3099,1.5590718984603882,0.7131409645080566,1.1924926042556763,0.6931233406066895,,,,,,,
15,3199,1.4267523288726807,0.6475726366043091,1.1257092952728271,0.6930590867996216,,,,,,,
15,3199,,,,,0.8106508851051331,0.5054316520690918,0.9235987067222595,1.5086534023284912,0.6806746125221252,1.174507975578308,0.6930584907531738
16,3299,1.5092008113861084,0.6818886399269104,1.173764944076538,0.6929053068161011,,,,,,,
16,3399,1.516952633857727,0.6713569164276123,1.1921182870864868,0.6930451393127441,,,,,,,
16,3399,,,,,0.7825102210044861,0.5043284296989441,0.9389891624450684,1.4406203031539917,0.6414543390274048,1.1457111835479736,0.6930902600288391
17,3499,1.4594969749450684,0.6686575412750244,1.137357473373413,0.6930360794067383,,,,,,,
17,3599,1.3469703197479248,0.5928807854652405,1.1006090641021729,0.693039059638977,,,,,,,
17,3599,,,,,0.7629773616790771,0.5050218105316162,0.939205527305603,1.3871124982833862,0.6138840913772583,1.1197667121887207,0.6930760741233826
18,3699,1.4016404151916504,0.6398332118988037,1.108351469039917,0.6930884122848511,,,,,,,
18,3799,1.293014407157898,0.575774073600769,1.0638010501861572,0.6931214332580566,,,,,,,
18,3799,,,,,0.7473903894424438,0.5028412342071533,0.9217275977134705,1.3264998197555542,0.5916439890861511,1.0814166069030762,0.6931220293045044
