epoch,step,train/loss,train/mu_mse,train/sigma_nll,train/weight_entropy,val/best_component_rmse,val/dominant_component_allocation,val/dominant_component_rmse,val/loss,val/mu_mse,val/sigma_nll,val/weight_entropy
33,6799,0.784424364566803,0.3329628109931946,0.7968707084655762,0.690818190574646,,,,,,,
33,6799,,,,,0.5560715198516846,0.5351525545120239,0.8934756517410278,0.8631048202514648,0.3638175427913666,0.8445959091186523,0.6906172037124634
34,6899,0.8826845288276672,0.3894892930984497,0.8397402763366699,0.6930900812149048,,,,,,,
34,6999,0.8049029111862183,0.3757389187812805,0.7757237553596497,0.693119466304779,,,,,,,
34,6999,,,,,0.5442370772361755,0.5071122646331787,0.9077712893486023,0.7937275171279907,0.34924954175949097,0.7909867167472839,0.6930174827575684
35,7099,0.7544451951980591,0.30658602714538574,0.7943980693817139,0.693077802658081,,,,,,,
35,7199,0.7242676615715027,0.3405664563179016,0.7302424907684326,0.6930824518203735,,,,,,,
35,7199,,,,,0.5388830304145813,0.5035896301269531,0.9119259119033813,0.779514491558075,0.3438643515110016,0.7822038531303406,0.6931073665618896
36,7299,0.7906259894371033,0.35039523243904114,0.7867711782455444,0.6930807828903198,,,,,,,
36,7399,0.7675051093101501,0.3358875811100006,0.778154194355011,0.6930733919143677,,,,,,,
36,7399,,,,,0.5435575246810913,0.5036597847938538,0.9174813628196716,0.7915605306625366,0.34869521856307983,0.7894176244735718,0.6931045651435852
37,7499,0.7621563673019409,0.3458458185195923,0.7627555727958679,0.692889928817749,,,,,,,
37,7599,0.7604269981384277,0.3130546510219574,0.7937591075897217,0.6927735805511475,,,,,,,
37,7599,,,,,0.5385235548019409,0.5115103125572205,0.9021612405776978,0.823665976524353,0.34445011615753174,0.8256319165229797,0.6928321719169617
38,7699,0.7962955832481384,0.33536452054977417,0.8074550628662109,0.6930481195449829,,,,,,,
38,7799,0.6893246173858643,0.32871755957603455,0.7071334719657898,0.6930527091026306,,,,,,,
38,7799,,,,,0.5322800874710083,0.5101115107536316,0.9015506505966187,0.7445070147514343,0.3368733525276184,0.7540766596794128,0.6928862929344177
39,7899,0.7334760427474976,0.343546062707901,0.7363772392272949,0.692894458770752,,,,,,,
39,7999,0.8306171894073486,0.3397577702999115,0.8373351097106934,0.692951500415802,,,,,,,
39,7999,,,,,0.5365366339683533,0.5053359270095825,0.8724724054336548,0.7961423397064209,0.3417324423789978,0.8009389042854309,0.6930577754974365
40,8099,0.7016916871070862,0.2884957790374756,0.7597012519836426,0.693010687828064,,,,,,,
40,8199,0.7652377486228943,0.3458437919616699,0.7658452987670898,0.692902684211731,,,,,,,
40,8199,,,,,0.5267936587333679,0.5194849371910095,0.8772017359733582,0.7658645510673523,0.332568496465683,0.7794670462608337,0.6923418641090393
41,8299,0.7341455221176147,0.3283221423625946,0.752377450466156,0.693108081817627,,,,,,,
41,8399,0.750370442867279,0.33267009258270264,0.7642318606376648,0.6930629014968872,,,,,,,
41,8399,,,,,0.5280758142471313,0.5052631497383118,0.8847422003746033,0.7569224834442139,0.33355626463890076,0.7698963284492493,0.6930602192878723
42,8499,0.7175679802894592,0.3081205189228058,0.7553889751434326,0.6918829679489136,,,,,,,
42,8599,0.8720980882644653,0.3988896310329437,0.8197399973869324,0.6930630207061768,,,,,,,
42,8599,,,,,0.525894820690155,0.504428505897522,0.9017611742019653,0.7515265941619873,0.3301873505115509,0.767881453037262,0.6930844783782959
43,8699,0.679473876953125,0.290894091129303,0.735117495059967,0.6930753588676453,,,,,,,
43,8799,0.7702370882034302,0.32779377698898315,0.7888995409011841,0.6929123997688293,,,,,,,
43,8799,,,,,0.5252277255058289,0.5079793930053711,0.874320924282074,0.7641699314117432,0.3305303454399109,0.7801342010498047,0.6929896473884583
44,8899,0.7771178483963013,0.33950236439704895,0.783918559551239,0.6926062107086182,,,,,,,
44,8999,0.7249873280525208,0.32916322350502014,0.7422953844070435,0.6929425001144409,,,,,,,
44,8999,,,,,0.5246126055717468,0.5040976405143738,0.865746796131134,0.753571093082428,0.3297995924949646,0.7703140377998352,0.6930848956108093
45,9099,0.5940563082695007,0.2777446210384369,0.6628442406654358,0.6930650472640991,,,,,,,
45,9199,0.7375736236572266,0.3347926735877991,0.7492051720619202,0.6928484439849854,,,,,,,
45,9199,,,,,0.5143113136291504,0.5041934251785278,0.8997951745986938,0.7164746522903442,0.3199164569377899,0.743104100227356,0.6930919885635376
46,9299,0.73014897108078,0.3357211947441101,0.7409740090370178,0.6930924654006958,,,,,,,
46,9399,0.8010079860687256,0.34987515211105347,0.7975829839706421,0.6929001808166504,,,,,,,
46,9399,,,,,0.5200634002685547,0.5083523988723755,0.8744947910308838,0.7074625492095947,0.3247082531452179,0.729233980178833,0.6929593682289124
47,9499,0.7300699949264526,0.342746376991272,0.7338420152664185,0.6930367946624756,,,,,,,
47,9599,0.7947270274162292,0.3622833490371704,0.7787840962409973,0.6926809549331665,,,,,,,
47,9599,,,,,0.5232591032981873,0.5191243886947632,0.8754560947418213,0.7275417447090149,0.3285178244113922,0.7452007532119751,0.6923540830612183
48,9699,0.6609674692153931,0.28312647342681885,0.7244003415107727,0.6931188702583313,,,,,,,
48,9799,0.724490761756897,0.3261418342590332,0.7448344230651855,0.6929709911346436,,,,,,,
48,9799,,,,,0.5172163248062134,0.5068413615226746,0.8975307941436768,0.7080970406532288,0.3238556683063507,0.7307422161102295,0.6930016279220581
49,9899,0.6554172039031982,0.29434439539909363,0.7075244784355164,0.6929032802581787,,,,,,,
49,9999,0.7149872779846191,0.3014933466911316,0.759709894657135,0.6924319267272949,,,,,,,
49,9999,,,,,0.5141270160675049,0.5187796354293823,0.9007458686828613,0.6934428811073303,0.31816160678863525,0.7214821577072144,0.6924017667770386
50,10099,0.7702126502990723,0.3568204939365387,0.759955883026123,0.6931273937225342,,,,,,,
50,10199,0.8415800929069519,0.39511120319366455,0.7928958535194397,0.6928540468215942,,,,,,,
50,10199,,,,,0.5162354707717896,0.5139527916908264,0.8749657869338989,0.7160189151763916,0.32176342606544495,0.7406085133552551,0.6927057504653931
51,10299,0.7503707408905029,0.304936945438385,0.7918327450752258,0.692797839641571,,,,,,,
51,10399,0.7113927006721497,0.34227678179740906,0.7151808738708496,0.6921299695968628,,,,,,,
51,10399,,,,,0.5175934433937073,0.5150132179260254,0.9083595275878906,0.7154261469841003,0.3236502408981323,0.7380940914154053,0.6926364302635193
52,10499,0.6903485059738159,0.30472320318222046,0.7320903539657593,0.6929300427436829,,,,,,,
52,10599,0.7567629814147949,0.3428548574447632,0.7601010203361511,0.692385733127594,,,,,,,
52,10599,,,,,0.5157360434532166,0.5138660073280334,0.8742701411247253,0.7247111201286316,0.3207501769065857,0.7503207325935364,0.6927198171615601
53,10699,0.747799277305603,0.34501224756240845,0.749010443687439,0.6924469470977783,,,,,,,
53,10799,0.7038986086845398,0.332000732421875,0.7184655070304871,0.6931353807449341,,,,,,,
53,10799,,,,,0.5092363953590393,0.5028437376022339,0.8962975740432739,0.6966448426246643,0.3137488067150116,0.729457437992096,0.6931227445602417
54,10899,0.7146327495574951,0.3153500556945801,0.7458258867263794,0.6930864453315735,,,,,,,
54,10999,0.6659737825393677,0.29777610301971436,0.7147312760353088,0.6930673122406006,,,,,,,
54,10999,,,,,0.5073294043540955,0.5045686960220337,0.9003421664237976,0.6890367865562439,0.313206285238266,0.7223724126815796,0.6930835843086243
55,11099,0.6752630472183228,0.3052551746368408,0.7164632678031921,0.69291090965271,,,,,,,
55,11199,0.630041241645813,0.29664039611816406,0.6796590685844421,0.6925164461135864,,,,,,,
55,11199,,,,,0.5088967680931091,0.5150900483131409,0.9072918891906738,0.6967965960502625,0.31499767303466797,0.7281240820884705,0.692650318145752
56,11299,0.7421576380729675,0.3485252857208252,0.7401444911956787,0.6930242776870728,,,,,,,
56,11399,0.660636305809021,0.30551308393478394,0.7014493346214294,0.6926522850990295,,,,,,,
56,11399,,,,,0.5105463266372681,0.5091993808746338,0.9120754599571228,0.7058537006378174,0.31592220067977905,0.7364025712013245,0.6929420828819275
57,11499,0.7019508481025696,0.3247995972633362,0.7232216596603394,0.6921409368515015,,,,,,,
57,11599,0.5836962461471558,0.2879258096218109,0.6421307921409607,0.6927206516265869,,,,,,,
57,11599,,,,,0.511530876159668,0.5188706517219543,0.868672251701355,0.6966217160224915,0.3164539039134979,0.726355254650116,0.6923749446868896
58,11699,0.600371241569519,0.26607975363731384,0.680690348148346,0.6927976608276367,,,,,,,
58,11799,0.6020463705062866,0.28576433658599854,0.662756621837616,0.692949116230011,,,,,,,
58,11799,,,,,0.5040591359138489,0.508879542350769,0.9073591232299805,0.6484719514846802,0.3099970817565918,0.6849544048309326,0.692959189414978
59,11899,0.6592163443565369,0.31324151158332825,0.6925283670425415,0.693107008934021,,,,,,,
59,11999,0.6574969291687012,0.3201030492782593,0.6839438676834106,0.6930999755859375,,,,,,,
59,11999,,,,,0.5035732388496399,0.5059821009635925,0.8805115818977356,0.6545872092247009,0.3083377778530121,0.69277024269104,0.6930416822433472
60,12099,0.6278699636459351,0.3020916283130646,0.6723275184631348,0.6930983066558838,,,,,,,
60,12199,0.7191569805145264,0.3276730179786682,0.7378607988357544,0.692753791809082,,,,,,,
60,12199,,,,,0.509240448474884,0.5147479772567749,0.8732160925865173,0.6683404445648193,0.3151229918003082,0.6995424032211304,0.6926499605178833
61,12299,0.6070789694786072,0.2974950075149536,0.6558764576911926,0.6925849914550781,,,,,,,
61,12399,0.5963782072067261,0.27895939350128174,0.663891613483429,0.6929455995559692,,,,,,,
61,12399,,,,,0.510275661945343,0.5080821514129639,0.8668069839477539,0.6785547733306885,0.3151037096977234,0.709941565990448,0.6929810047149658
62,12499,0.5894257426261902,0.2757244408130646,0.6601604223251343,0.6929181814193726,,,,,,,
62,12599,0.6051560640335083,0.25922924280166626,0.6924853920936584,0.6931171417236328,,,,,,,
62,12599,,,,,0.5044962763786316,0.5036740303039551,0.8657376766204834,0.6660171747207642,0.30977097153663635,0.7027990221977234,0.6931053400039673
63,12699,0.6421220302581787,0.32250848412513733,0.6660130620002747,0.6927990913391113,,,,,,,
63,12799,0.6554136872291565,0.3271244764328003,0.6746698021888733,0.6927613019943237,,,,,,,
63,12799,,,,,0.5015571117401123,0.5085427165031433,0.8948646783828735,0.6541668176651001,0.3072567880153656,0.6933911442756653,0.6929619908332825
64,12899,0.8172903656959534,0.3156852126121521,0.8481532335281372,0.6930960416793823,,,,,,,
64,12999,0.5270804166793823,0.2643584609031677,0.6092782616615295,0.6931125521659851,,,,,,,
64,12999,,,,,0.5060938000679016,0.5036884546279907,0.8955069184303284,0.6545614004135132,0.3122410476207733,0.6888726353645325,0.6931046843528748
65,13099,0.6618213653564453,0.2992265522480011,0.7090685963630676,0.6929475665092468,,,,,,,
65,13199,0.6817841529846191,0.3189018964767456,0.7091317176818848,0.6924989223480225,,,,,,,
65,13199,,,,,0.5006062388420105,0.5224618315696716,0.8687803745269775,0.6217536330223083,0.30606502294540405,0.6617265939712524,0.6920757293701172
66,13299,0.6327140927314758,0.30390483140945435,0.6752007603645325,0.692782998085022,,,,,,,
66,13399,2.185507297515869,0.31336989998817444,2.218656063079834,0.6930375099182129,,,,,,,
66,13399,,,,,0.5096763372421265,0.5118856430053711,0.8780604600906372,0.6972465515136719,0.3160361647605896,0.7276201248168945,0.6928194761276245
67,13499,0.6674500107765198,0.3008328378200531,0.7131361961364746,0.6930381059646606,,,,,,,
67,13599,0.6274489164352417,0.28982821106910706,0.6841598153114319,0.6930782794952393,,,,,,,
67,13599,,,,,0.5038757920265198,0.5037344694137573,0.8820880651473999,0.6534252762794495,0.3089156150817871,0.6910610198974609,0.6931027173995972
68,13699,0.6439738273620605,0.3004050850868225,0.6899888515472412,0.6928401589393616,,,,,,,
68,13799,0.5548656582832336,0.2791602313518524,0.6222373247146606,0.6930638551712036,,,,,,,
68,13799,,,,,0.501333475112915,0.5032309889793396,0.8811482191085815,0.6305758953094482,0.3083820939064026,0.6687508821487427,0.6931138634681702
69,13899,0.6483446359634399,0.3157699704170227,0.679058849811554,0.6929683685302734,,,,,,,
69,13999,0.6258201003074646,0.3151811361312866,0.6571633815765381,0.6930488348007202,,,,,,,
69,13999,,,,,0.4969424605369568,0.5029836893081665,0.8756730556488037,0.6082829236984253,0.30284321308135986,0.6519995331764221,0.6931197047233582
70,14099,0.6799662113189697,0.3403630256652832,0.6859893202781677,0.692772388458252,,,,,,,
70,14199,0.5703160762786865,0.2777218818664551,0.6390609741210938,0.6929335594177246,,,,,,,
70,14199,,,,,0.49833786487579346,0.5048299431800842,0.8868741989135742,0.623092532157898,0.3041132390499115,0.665517270565033,0.6930758953094482
71,14299,0.7025906443595886,0.32865476608276367,0.7204858660697937,0.693100094795227,,,,,,,
71,14399,0.6901922225952148,0.30113816261291504,0.7355643510818481,0.6930205821990967,,,,,,,
71,14399,,,,,0.49879634380340576,0.5043312311172485,0.8892934322357178,0.6240172386169434,0.3038766384124756,0.6666845679283142,0.6930881142616272
72,14499,0.5932499170303345,0.285173237323761,0.654608428478241,0.6930635571479797,,,,,,,
72,14599,0.5860637426376343,0.2993398904800415,0.6332800984382629,0.6931125521659851,,,,,,,
72,14599,,,,,0.4996337592601776,0.5105150938034058,0.868474006652832,0.6269335150718689,0.30595648288726807,0.6674237847328186,0.6928936243057251
73,14699,0.612369954586029,0.29645395278930664,0.6624388694763184,0.6930457353591919,,,,,,,
73,14799,0.5983681678771973,0.29277992248535156,0.6521207094192505,0.6930649280548096,,,,,,,
73,14799,,,,,0.49427321553230286,0.5116371512413025,0.9007706642150879,0.6234849691390991,0.3022252023220062,0.6676720380783081,0.6928247213363647
74,14899,0.4687666893005371,0.22736579179763794,0.587881863117218,0.6929619312286377,,,,,,,
74,14999,0.5830793380737305,0.28758370876312256,0.6420480012893677,0.6931047439575195,,,,,,,
74,14999,,,,,0.498084157705307,0.5065315961837769,0.9001352787017822,0.617802083492279,0.30371734499931335,0.6606011390686035,0.6930328607559204
75,15099,0.6046459078788757,0.2952323257923126,0.6559649705886841,0.6931027173995972,,,,,,,
75,15199,0.6285388469696045,0.31617993116378784,0.6588996052742004,0.6930813789367676,,,,,,,
75,15199,,,,,0.5014399290084839,0.5105225443840027,0.8671945929527283,0.6226144433021545,0.30858832597732544,0.6604659557342529,0.6928794384002686
76,15299,0.607539713382721,0.2874186336994171,0.666668713092804,0.693095326423645,,,,,,,
76,15399,0.6249365210533142,0.32002267241477966,0.6514703035354614,0.6931129693984985,,,,,,,
76,15399,,,,,0.49635252356529236,0.5035408139228821,0.8760184645652771,0.6109216809272766,0.3037962019443512,0.6536788940429688,0.6931068897247314
77,15499,0.49088722467422485,0.2652595341205597,0.5721068382263184,0.6929582357406616,,,,,,,
77,15599,0.5253423452377319,0.2575063407421112,0.6143798232078552,0.6930875778198242,,,,,,,
77,15599,,,,,0.4962124526500702,0.5084583759307861,0.8776103258132935,0.6139950752258301,0.30411338806152344,0.6563610434532166,0.6929590106010437
78,15699,0.6866731643676758,0.3571815490722656,0.6760328412055969,0.693082332611084,,,,,,,
78,15799,0.6363312602043152,0.3257599174976349,0.6571233868598938,0.6931041479110718,,,,,,,
78,15799,,,,,0.4952593445777893,0.5047627091407776,0.8887112736701965,0.5978983640670776,0.3022409677505493,0.6421964168548584,0.693078339099884
79,15899,0.6393947601318359,0.345069020986557,0.6408302187919617,0.6930088996887207,,,,,,,
79,15999,0.5782328844070435,0.2868567407131195,0.6377999186515808,0.6928475499153137,,,,,,,
79,15999,,,,,0.49510860443115234,0.5082645416259766,0.9034029841423035,0.6130590438842773,0.30080747604370117,0.6587419509887695,0.6929810643196106
80,16099,0.48375558853149414,0.24651354551315308,0.5837751626968384,0.6930662393569946,,,,,,,
80,16199,0.4994010329246521,0.2540639638900757,0.5918903350830078,0.6931065320968628,,,,,,,
80,16199,,,,,0.4920786917209625,0.5053175687789917,0.9006291031837463,0.604795515537262,0.29931771755218506,0.6520090103149414,0.6930627822875977
81,16299,0.6267576217651367,0.286547988653183,0.6867378354072571,0.6930564045906067,,,,,,,
81,16399,0.6057392358779907,0.32230037450790405,0.6299781203269958,0.6930785179138184,,,,,,,
81,16399,,,,,0.49623867869377136,0.5105272531509399,0.8669611215591431,0.5869360566139221,0.3014026880264282,0.631979763507843,0.69289231300354
82,16499,0.5385028123855591,0.30368179082870483,0.5812137126922607,0.692785382270813,,,,,,,
82,16599,0.6132408976554871,0.30584490299224854,0.6539478302001953,0.6931036710739136,,,,,,,
82,16599,,,,,0.49403560161590576,0.5078735947608948,0.909751832485199,0.5810454487800598,0.30074548721313477,0.626790463924408,0.6929810047149658
83,16699,0.670799732208252,0.35745739936828613,0.6598381996154785,0.6929916739463806,,,,,,,
