epoch,step,train/loss,train/mu_mse,train/sigma_nll,train/weight_entropy,val/best_component_rmse,val/dominant_component_allocation,val/dominant_component_rmse,val/loss,val/mu_mse,val/sigma_nll,val/weight_entropy
0,99,2.1623497009277344,1.0381715297698975,1.4706199169158936,0.6928836107254028,,,,,,,
0,199,2.07004976272583,0.9679962992668152,1.448429822921753,0.6927528977394104,,,,,,,
0,199,,,,,0.9911942481994629,0.509619951248169,1.007097601890564,2.116558074951172,1.0073529481887817,1.455686330795288,0.692962110042572
1,299,2.180783987045288,1.0563991069793701,1.4709339141845703,0.6930981874465942,,,,,,,
1,399,2.1486635208129883,1.037994623184204,1.4572230577468872,0.693108320236206,,,,,,,
1,399,,,,,0.9943877458572388,0.5036600232124329,1.0084874629974365,2.1139166355133057,1.0095545053482056,1.4509228467941284,0.6931204199790955
2,499,2.109959125518799,1.007590651512146,1.4489418268203735,0.693146824836731,,,,,,,
2,599,2.165921688079834,1.0440278053283691,1.468314528465271,0.6928417682647705,,,,,,,
2,599,,,,,0.9899996519088745,0.5109595656394958,1.0042414665222168,2.094832420349121,1.001782774925232,1.4395033121109009,0.6929071545600891
3,699,2.0489988327026367,0.9641077518463135,1.4314590692520142,0.69313645362854,,,,,,,
3,799,1.981050729751587,0.9243398904800415,1.4032237529754639,0.6930261254310608,,,,,,,
3,799,,,,,0.9929059743881226,0.5034158825874329,1.0045396089553833,2.0955677032470703,1.0043745040893555,1.4377549886703491,0.6931235790252686
4,899,2.1680808067321777,1.056020736694336,1.4586223363876343,0.6931250095367432,,,,,,,
4,999,2.016066074371338,0.9523643255233765,1.4102743864059448,0.6931453943252563,,,,,,,
4,999,,,,,0.9941278696060181,0.5014565587043762,1.0027515888214111,2.0891757011413574,1.0037946701049805,1.4319523572921753,0.6931427717208862
5,1099,2.0440618991851807,0.9803624153137207,1.4102649688720703,0.6931309700012207,,,,,,,
5,1199,2.1298305988311768,1.0253504514694214,1.4509989023208618,0.6930375099182129,,,,,,,
5,1199,,,,,0.9940468072891235,0.5098062753677368,1.0010243654251099,2.08652663230896,1.0025910139083862,1.430413007736206,0.6929548978805542
6,1299,2.127635955810547,1.0319536924362183,1.442222237586975,0.693079948425293,,,,,,,
6,1399,2.159853219985962,1.059579610824585,1.4465662240982056,0.6925856471061707,,,,,,,
6,1399,,,,,0.9920369982719421,0.5146618485450745,1.0023181438446045,2.089548110961914,1.0019357204437256,1.4339711666107178,0.6927171349525452
7,1499,2.1067981719970703,1.014755129814148,1.4386132955551147,0.6931406259536743,,,,,,,
7,1599,2.0515198707580566,0.9853609800338745,1.412732481956482,0.6931471824645996,,,,,,,
7,1599,,,,,0.9923208951950073,0.5027912855148315,1.0051060914993286,2.091291904449463,1.0055463314056396,1.4323111772537231,0.6931317448616028
8,1699,2.0092356204986572,0.9492800235748291,1.4065290689468384,0.6931471824645996,,,,,,,
8,1799,2.138167142868042,1.0484602451324463,1.4362772703170776,0.6931405067443848,,,,,,,
8,1799,,,,,0.9956459403038025,0.501887321472168,1.003442645072937,2.0882811546325684,1.0039130449295044,1.430938482284546,0.6931400299072266
9,1899,2.00886607170105,0.9511613845825195,1.4042768478393555,0.6931443810462952,,,,,,,
9,1999,2.087240219116211,1.009383201599121,1.4244072437286377,0.6931002140045166,,,,,,,
9,1999,,,,,0.993108332157135,0.5007280111312866,1.0031712055206299,2.0849690437316895,1.0007702112197876,1.430771827697754,0.6931459307670593
10,2099,2.159497022628784,1.0558977127075195,1.450154185295105,0.6931100487709045,,,,,,,
10,2199,1.957481861114502,0.9216319918632507,1.3824186325073242,0.6931377649307251,,,,,,,
10,2199,,,,,0.9936904907226562,0.5020480751991272,1.0026166439056396,2.0834426879882812,1.0031468868255615,1.4268649816513062,0.6931387186050415
11,2299,2.1297223567962646,1.030696153640747,1.445496678352356,0.6929413080215454,,,,,,,
11,2399,2.1065213680267334,1.018434762954712,1.4345782995224,0.692983090877533,,,,,,,
11,2399,,,,,0.9593403339385986,0.5085282325744629,0.970846951007843,1.9811478853225708,0.9401059150695801,1.3875126838684082,0.6929419040679932
12,2499,1.8940227031707764,0.9024084210395813,1.337084412574768,0.690940260887146,,,,,,,
12,2599,1.7297227382659912,0.7983723878860474,1.2776474952697754,0.6925939917564392,,,,,,,
12,2599,,,,,0.8893705606460571,0.5154702663421631,0.910324215888977,1.7783639430999756,0.8204343318939209,1.3041973114013672,0.6925355792045593
13,2699,1.5916000604629517,0.7091268301010132,1.228775143623352,0.6926038265228271,,,,,,,
13,2799,1.6732394695281982,0.7769454121589661,1.2426142692565918,0.6926403045654297,,,,,,,
13,2799,,,,,0.8250775933265686,0.5140465497970581,0.8575880527496338,1.5521918535232544,0.7209379076957703,1.1775598526000977,0.6926120519638062
14,2899,1.5364739894866943,0.7238814830780029,1.1582462787628174,0.6913076639175415,,,,,,,
14,2999,1.3899919986724854,0.6387827396392822,1.0975592136383057,0.6927000284194946,,,,,,,
14,2999,,,,,0.7691506147384644,0.5198007822036743,0.8362254500389099,1.3939489126205444,0.6290343999862671,1.1110150814056396,0.6922009587287903
15,3099,1.2417588233947754,0.53011155128479,1.0581718683242798,0.6930490732192993,,,,,,,
15,3199,1.3162835836410522,0.5969885587692261,1.0657964944839478,0.6930029392242432,,,,,,,
15,3199,,,,,0.7174102067947388,0.512792706489563,0.8455844521522522,1.3137521743774414,0.5728498697280884,1.0872551202774048,0.6927055716514587
16,3299,1.1667282581329346,0.5049827098846436,1.0079929828643799,0.6924949288368225,,,,,,,
16,3399,1.2201364040374756,0.5183081030845642,1.0481958389282227,0.6927353143692017,,,,,,,
16,3399,,,,,0.6752639412879944,0.5206068754196167,0.8335232734680176,1.1832621097564697,0.5026182532310486,1.026766061782837,0.6922443509101868
17,3499,1.0522609949111938,0.44365790486335754,0.9551013708114624,0.6929965019226074,,,,,,,
17,3599,1.2192879915237427,0.5306012630462646,1.0347996950149536,0.6922258734703064,,,,,,,
17,3599,,,,,0.6457358002662659,0.5157678723335266,0.8584063649177551,1.1525194644927979,0.4846537113189697,1.0141185522079468,0.6925053596496582
18,3699,1.125893473625183,0.4084889888763428,1.0639572143554688,0.6931053996086121,,,,,,,
18,3799,1.1702560186386108,0.4843078851699829,1.0324888229370117,0.6930813789367676,,,,,,,
18,3799,,,,,0.6212047934532166,0.5050232410430908,0.9377697706222534,1.0385023355484009,0.4205239415168762,0.9645116329193115,0.693066418170929
19,3899,0.960464596748352,0.385153591632843,0.9217610955238342,0.6929001808166504,,,,,,,
19,3999,0.9737794995307922,0.37399327754974365,0.9460620880126953,0.6925517320632935,,,,,,,
19,3999,,,,,0.5979565978050232,0.5064662098884583,0.9441239237785339,0.9601543545722961,0.3729248642921448,0.9337396025657654,0.6930207014083862
20,4099,0.9209965467453003,0.35777032375335693,0.9097784757614136,0.6931045651435852,,,,,,,
20,4199,0.8497161865234375,0.304977685213089,0.891130805015564,0.6927846074104309,,,,,,,
20,4199,,,,,0.6008135080337524,0.5149379968643188,0.9073522090911865,0.9541153311729431,0.37154605984687805,0.9288852214813232,0.6926321387290955
21,4299,0.8789079189300537,0.3198138177394867,0.905182957649231,0.6921777725219727,,,,,,,
21,4399,0.9021726250648499,0.37068700790405273,0.8779278993606567,0.6928845643997192,,,,,,,
21,4399,,,,,0.5931107997894287,0.5049933195114136,0.947310209274292,0.9033458232879639,0.35745906829833984,0.8924230337142944,0.6930727362632751
22,4499,0.9016141891479492,0.3300330936908722,0.9171713590621948,0.6911804676055908,,,,,,,
22,4599,0.8385792970657349,0.3572383224964142,0.8278082609176636,0.692934513092041,,,,,,,
22,4599,,,,,0.5828596949577332,0.5085636973381042,0.9045473337173462,0.8737565279006958,0.34418442845344543,0.8760491609573364,0.6929540038108826
23,4699,0.897531270980835,0.3673950135707855,0.8765531182289124,0.692833662033081,,,,,,,
23,4799,0.8845758438110352,0.36725711822509766,0.8638666868209839,0.693095862865448,,,,,,,
23,4799,,,,,0.5820980668067932,0.5044549703598022,0.9391138553619385,0.8503190279006958,0.34259170293807983,0.854270339012146,0.6930860877037048
24,4899,0.8464934825897217,0.3568304479122162,0.8362292051315308,0.6931324601173401,,,,,,,
24,4999,0.790319561958313,0.309823215007782,0.826945424079895,0.6928980946540833,,,,,,,
24,4999,,,,,0.5881237387657166,0.5106081366539001,0.9470164775848389,0.887175977230072,0.3489857316017151,0.8846288919448853,0.6928769946098328
25,5099,0.8178872466087341,0.32635557651519775,0.8379548192024231,0.692846417427063,,,,,,,
